,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
16,3.23354172706604,0.04470070221119339,0.085410737991333,0.01395416753858387,0.1,"(50,)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 35}",0.6208791208791209,0.5851648351648352,0.5851648351648352,0.5576923076923077,0.521978021978022,0.5741758241758242,0.03292121358009943,13
17,3.658938980102539,0.03654850325168332,0.08846979141235352,0.004583560000691693,0.1,"(50,)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 40}",0.5989010989010989,0.5769230769230769,0.521978021978022,0.5604395604395604,0.5137362637362637,0.5543956043956044,0.03233832740563112,45
18,0.25031747817993166,0.012398259171071499,0.005692911148071289,0.000695114041274936,0.1,"(25,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 2}",0.5027472527472527,0.5604395604395604,0.5,0.510989010989011,0.47527472527472525,0.5098901098901099,0.02794105963756291,121
19,0.5199579238891602,0.016308941150533156,0.011208152770996094,7.811366963926653e-05,0.1,"(25,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 5}",0.5,0.510989010989011,0.49175824175824173,0.49725274725274726,0.47802197802197804,0.4956043956043956,0.010794990496916743,173
20,0.9864821910858155,0.009672381169064955,0.022190952301025392,0.0007838631554595708,0.1,"(25,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 10}",0.4835164835164835,0.49725274725274726,0.5054945054945055,0.5,0.4807692307692308,0.49340659340659343,0.00961145916732741,177
21,1.4057112216949463,0.017542226129770466,0.03442492485046387,0.0021470330139376865,0.1,"(25,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 15}",0.5164835164835165,0.5274725274725275,0.47802197802197804,0.5357142857142857,0.532967032967033,0.5181318681318682,0.021109200782745644,100
22,1.8857661247253419,0.015911212497112106,0.04317326545715332,0.00112683688469564,0.1,"(25,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 20}",0.5082417582417582,0.5027472527472527,0.532967032967033,0.5439560439560439,0.5137362637362637,0.5203296703296703,0.015598977545690534,99
23,2.3177974224090576,0.03726184689784088,0.057317066192626956,0.0021439495727581825,0.1,"(25,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 25}",0.5467032967032966,0.5686813186813187,0.5137362637362637,0.5714285714285714,0.5576923076923077,0.5516483516483517,0.02087912087912089,50
24,2.7716214656829834,0.02024108139621938,0.0650106430053711,0.002821018921066555,0.1,"(25,)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 30}",0.5521978021978022,0.554945054945055,0.5054945054945055,0.532967032967033,0.5247252747252747,0.5340659340659341,0.018272845217929566,73
25,3.2487266063690186,0.1386765875168461,0.07371864318847657,0.0038366059434691074,0.1,"(25,)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 35}",0.5796703296703297,0.6291208791208791,0.5796703296703297,0.5576923076923077,0.521978021978022,0.5736263736263737,0.03485439896077736,15
26,3.6543081283569334,0.05925503359126801,0.08849797248840333,0.004304047698574168,0.1,"(25,)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 40}",0.5851648351648352,0.5659340659340659,0.5576923076923077,0.5631868131868132,0.5576923076923077,0.5659340659340659,0.010131367535486694,32
27,0.273741626739502,0.013228531439329956,0.0054357051849365234,3.9229529501001815e-05,0.1,"(25, 25)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 2}",0.5027472527472527,0.5,0.5,0.510989010989011,0.521978021978022,0.5071428571428571,0.008440819503152326,132
28,0.5427619934082031,0.00598740104316163,0.011832332611083985,0.0001948406808872602,0.1,"(25, 25)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 5}",0.5,0.510989010989011,0.5439560439560439,0.49725274725274726,0.47802197802197804,0.506043956043956,0.021729362564049632,143
29,0.9889008522033691,0.0178824830914685,0.022444772720336913,0.00043395986494969995,0.1,"(25, 25)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 10}",0.4835164835164835,0.5247252747252747,0.5054945054945055,0.5,0.4807692307692308,0.4989010989010989,0.01598136216730658,154
